latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
58.425,107.451,301.9,1.1,1.1,2021-09-01,0425,T,50,6.1NRT,290.4,4.3,D
58.651,106.147,352.9,1.1,1,2021-09-01,0425,T,97,6.1NRT,303.5,71.8,D
58.43,107.371,314.7,1.1,1.1,2021-09-01,0425,T,75,6.1NRT,294.1,13.3,D
58.645,106.124,341.3,1.1,1,2021-09-01,0425,T,86,6.1NRT,297.3,43.7,D
58.642,106.141,336.9,1.1,1,2021-09-01,0425,T,66,6.1NRT,291.7,36.3,D
58.639,106.159,328.3,1.1,1,2021-09-01,0425,T,70,6.1NRT,290,26.2,D
58.417,107.383,316.5,1.1,1.1,2021-09-01,0425,T,77,6.1NRT,291.8,15.3,D
58.624,106.13,319,1.1,1,2021-09-01,0425,T,53,6.1NRT,291.5,14.4,D
58.702,105.62,323.1,1,1,2021-09-01,0425,T,82,6.1NRT,295.6,18.9,D
58.699,105.637,324.6,1,1,2021-09-01,0425,T,83,6.1NRT,296.9,20.5,D
58.603,106.195,330.8,1.1,1,2021-09-01,0425,T,87,6.1NRT,295.4,32.3,D
58.6,106.212,313.9,1.1,1,2021-09-01,0425,T,55,6.1NRT,289.4,12.7,D
58.693,105.628,337.5,1,1,2021-09-01,0425,T,91,6.1NRT,296.5,39.4,D
58.69,105.645,356.5,1,1,2021-09-01,0425,T,98,6.1NRT,302.1,78.5,D
58.687,105.662,336.5,1,1,2021-09-01,0425,T,41,6.1NRT,298.6,33.1,D
58.598,106.185,343.9,1.1,1,2021-09-01,0425,T,70,6.1NRT,304.7,51.6,D
58.684,105.622,303,1,1,2021-09-01,0425,T,26,6.1NRT,291.3,3.1,D
58.682,105.64,344.8,1,1,2021-09-01,0425,T,94,6.1NRT,294.5,52.2,D
58.679,105.657,325.5,1,1,2021-09-01,0425,T,59,6.1NRT,294.6,20,D
58.673,105.691,330.4,1,1,2021-09-01,0425,T,68,6.1NRT,293.2,26.6,D
58.592,106.162,339.9,1.1,1,2021-09-01,0425,T,33,6.1NRT,305.4,40.7,D
58.589,106.18,348.3,1.1,1,2021-09-01,0425,T,65,6.1NRT,307.7,59,D
58.583,106.215,339.4,1.1,1,2021-09-01,0425,T,89,6.1NRT,293.7,44.6,D
58.58,106.232,346,1.1,1,2021-09-01,0425,T,94,6.1NRT,289.1,58.4,D
58.67,105.651,330,1,1,2021-09-01,0425,T,80,6.1NRT,294.7,26.7,D
58.667,105.669,339.8,1,1,2021-09-01,0425,T,92,6.1NRT,293.3,43.5,D
58.58,106.174,350,1.1,1,2021-09-01,0425,T,80,6.1NRT,309.5,62.4,D
58.577,106.192,340,1.1,1,2021-09-01,0425,T,85,6.1NRT,303.3,44.8,D
58.574,106.209,322.7,1.1,1,2021-09-01,0425,T,73,6.1NRT,293.5,20.9,D
58.62,105.889,327.1,1.1,1,2021-09-01,0425,T,41,6.1NRT,297.8,21.7,D
58.596,105.97,322,1.1,1,2021-09-01,0425,T,68,6.1NRT,293.9,16.9,D
58.562,106.163,344.7,1.1,1,2021-09-01,0425,T,72,6.1NRT,302.3,48.4,D
58.559,106.18,356.2,1.1,1,2021-09-01,0425,T,89,6.1NRT,304.3,77.6,D
58.556,106.198,335.4,1.1,1,2021-09-01,0425,T,63,6.1NRT,296,36.1,D
59.196,102.039,325.5,1,1,2021-09-01,0425,T,66,6.1NRT,279.2,23.1,D
58.596,105.912,317.9,1.1,1,2021-09-01,0425,T,33,6.1NRT,293.3,14.7,D
58.593,105.93,339.4,1.1,1,2021-09-01,0425,T,90,6.1NRT,293.4,42.7,D
58.556,106.14,327.7,1.1,1,2021-09-01,0425,T,53,6.1NRT,294.7,21.9,D
59.188,102.034,328.6,1,1,2021-09-01,0425,T,77,6.1NRT,281.8,26.9,D
58.554,106.099,317.6,1.1,1,2021-09-01,0425,T,62,6.1NRT,294.3,12.5,D
58.551,106.117,359.2,1.1,1,2021-09-01,0425,T,99,6.1NRT,300.3,87.9,D
58.547,106.134,354.3,1.1,1,2021-09-01,0425,T,98,6.1NRT,300.8,74.9,D
58.734,104.338,327.7,1,1,2021-09-01,0425,T,79,6.1NRT,287.1,25.3,D
58.72,104.305,330.3,1,1,2021-09-01,0425,T,80,6.1NRT,285.4,29,D
58.717,104.322,331.1,1,1,2021-09-01,0425,T,83,6.1NRT,291.1,29.7,D
58.709,104.317,323.6,1,1,2021-09-01,0425,T,82,6.1NRT,286.1,22.2,D
58.706,104.334,305.9,1,1,2021-09-01,0425,T,32,6.1NRT,288.1,7.1,D
58.135,107.108,309.1,1.1,1.1,2021-09-01,0425,T,68,6.1NRT,289.6,9.9,D
58.35,105.74,350,1.1,1,2021-09-01,0425,T,96,6.1NRT,296.7,64.8,D
58.347,105.757,329.8,1.1,1,2021-09-01,0425,T,86,6.1NRT,291.8,28.3,D
58.341,105.734,340.1,1.1,1,2021-09-01,0425,T,92,6.1NRT,299.7,44.5,D
58.338,105.752,314.1,1.1,1,2021-09-01,0425,T,50,6.1NRT,291.8,11,D
58.332,105.729,316.4,1.1,1,2021-09-01,0425,T,71,6.1NRT,293.3,12.5,D
58.308,105.695,321.1,1.1,1,2021-09-01,0425,T,81,6.1NRT,293.3,17.8,D
58.303,105.686,327.1,1.1,1,2021-09-01,0425,T,85,6.1NRT,292.8,24.8,D
58.297,105.663,310.3,1.1,1,2021-09-01,0425,T,64,6.1NRT,290.6,8.8,D
58.294,105.68,309.8,1.1,1,2021-09-01,0425,T,66,6.1NRT,291.2,8.1,D
58.27,105.647,304.1,1.1,1,2021-09-01,0425,T,48,6.1NRT,291.8,4.8,D
58.092,106.547,305.7,1.1,1,2021-09-01,0425,T,62,6.1NRT,292.2,7.8,D
57.981,107.146,310,1.1,1.1,2021-09-01,0425,T,69,6.1NRT,290.2,10.5,D
57.978,107.164,317.1,1.1,1.1,2021-09-01,0425,T,77,6.1NRT,290.3,17.7,D
58.03,106.829,321.4,1.1,1.1,2021-09-01,0425,T,81,6.1NRT,292.1,22.4,D
58.026,106.847,304.8,1.1,1.1,2021-09-01,0425,T,60,6.1NRT,289.8,6.9,D
58.036,106.545,314.7,1.1,1,2021-09-01,0425,T,75,6.1NRT,293.8,15,D
57.987,106.815,310.7,1.1,1.1,2021-09-01,0425,T,51,6.1NRT,294,9.8,D
57.981,106.791,311.9,1.1,1.1,2021-09-01,0425,T,69,6.1NRT,294.5,11,D
57.978,106.809,312.6,1.1,1.1,2021-09-01,0425,T,72,6.1NRT,293.3,11.8,D
57.968,106.863,309,1.1,1.1,2021-09-01,0425,T,68,6.1NRT,292.3,10.1,D
57.875,105.895,322.2,1.1,1,2021-09-01,0425,T,81,6.1NRT,286.8,21.7,D
57.786,105.956,302.5,1.1,1,2021-09-01,0425,T,52,6.1NRT,289.6,4.8,D
55.701,108.271,308.2,1.4,1.2,2021-09-01,0425,T,67,6.1NRT,292.1,11.4,D
55.696,108.263,314.9,1.4,1.2,2021-09-01,0425,T,75,6.1NRT,293.1,18.8,D
55.692,108.283,342.7,1.4,1.2,2021-09-01,0425,T,93,6.1NRT,293.7,76,D
55.682,108.277,305.9,1.4,1.2,2021-09-01,0425,T,41,6.1NRT,291.1,8,D
55.903,89.845,312.3,2.3,1.5,2021-09-01,0425,T,72,6.1NRT,288.9,31.8,D
55.907,89.838,307.3,2.3,1.5,2021-09-01,0425,T,65,6.1NRT,288.6,21.6,D
55.905,89.874,303.9,2.2,1.5,2021-09-01,0425,T,57,6.1NRT,290.4,15.1,D
28.096,119.539,313.2,4.1,1.9,2021-09-01,0435,A,49,6.1NRT,298.6,49.2,D
30.9,119.463,315.8,3.5,1.8,2021-09-01,0435,A,38,6.1NRT,298,37,D
40.641,122.567,321.4,1.3,1.1,2021-09-01,0435,A,77,6.1NRT,301.5,17.9,D
41.136,125.071,312.5,1.1,1,2021-09-01,0435,A,69,6.1NRT,296.4,9.6,D
41.359,123.311,315.2,1.2,1.1,2021-09-01,0435,A,69,6.1NRT,300.6,10.5,D
41.397,123.358,310.9,1.2,1.1,2021-09-01,0435,A,48,6.1NRT,300.2,5.7,D
41.395,123.344,314.2,1.2,1.1,2021-09-01,0435,A,66,6.1NRT,299.9,8.7,D
41.382,123.274,317.6,1.2,1.1,2021-09-01,0435,A,71,6.1NRT,299.7,12.1,D
41.38,123.26,312.7,1.2,1.1,2021-09-01,0435,A,12,6.1NRT,299.8,7,D
41.392,123.271,315.2,1.2,1.1,2021-09-01,0435,A,52,6.1NRT,300.3,9.2,D
41.389,123.256,315.1,1.2,1.1,2021-09-01,0435,A,46,6.1NRT,300.5,9.4,D
42.065,126.923,308.8,1,1,2021-09-01,0435,A,27,6.1NRT,298.5,5.3,D
41.771,124.08,310.7,1.1,1.1,2021-09-01,0435,A,55,6.1NRT,298.7,5.8,D
41.731,123.556,317.1,1.2,1.1,2021-09-01,0435,A,54,6.1NRT,298.8,9.5,D
41.839,123.759,321.2,1.1,1.1,2021-09-01,0435,A,69,6.1NRT,306.7,12.6,D
42.316,126.739,305.7,1,1,2021-09-01,0435,A,56,6.1NRT,293.4,4.7,D
42.042,124.143,313.9,1.1,1,2021-09-01,0435,A,67,6.1NRT,297.8,9.9,D
43.215,124.076,310.6,1.1,1,2021-09-01,0435,A,36,6.1NRT,299.1,4.4,D
44.437,132.356,339.7,1.6,1.2,2021-09-01,0435,A,91,6.1NRT,301.3,75.8,D
44.436,132.351,332,1.6,1.2,2021-09-01,0435,A,87,6.1NRT,301.1,51.8,D
44.093,126.762,309.9,1,1,2021-09-01,0435,A,64,6.1NRT,297.8,6.3,D
43.682,122.257,315.7,1.2,1.1,2021-09-01,0435,A,44,6.1NRT,301.4,7.9,D
43.7,122.187,314.8,1.2,1.1,2021-09-01,0435,A,42,6.1NRT,300.2,7.7,D
43.814,122.297,311.3,1.2,1.1,2021-09-01,0435,A,47,6.1NRT,298.6,6.9,D
44.304,124.792,314.1,1,1,2021-09-01,0435,A,65,6.1NRT,297.7,8.2,D
44.302,124.78,323.3,1,1,2021-09-01,0435,A,79,6.1NRT,300.4,16.8,D
44.127,123.306,315.5,1.1,1,2021-09-01,0435,A,41,6.1NRT,303.5,7.5,D
44.03,122,314.8,1.2,1.1,2021-09-01,0435,A,59,6.1NRT,301.7,10.2,D
44.258,121.592,330.8,1.3,1.1,2021-09-01,0435,A,83,6.1NRT,302.7,29.9,D
44.826,123.081,313.9,1.1,1,2021-09-01,0435,A,54,6.1NRT,302.2,7.9,D
45.71,124.403,314.5,1,1,2021-09-01,0435,A,37,6.1NRT,301.1,6.2,D
45.709,124.39,320.1,1,1,2021-09-01,0435,A,71,6.1NRT,301.9,11.2,D
14.398,108.827,338.6,1,1,2021-09-01,0610,A,78,6.1NRT,294.5,34.8,D
14.586,108.989,349.5,1,1,2021-09-01,0610,A,72,6.1NRT,295,50.7,D
14.584,108.98,367.7,1,1,2021-09-01,0610,A,82,6.1NRT,296.3,99.9,D
14.682,109.014,331.9,1,1,2021-09-01,0610,A,84,6.1NRT,291.8,23.8,D
14.72,108.899,317.8,1,1,2021-09-01,0610,A,55,6.1NRT,293,11.3,D
15.204,108.608,339.3,1,1,2021-09-01,0610,A,89,6.1NRT,297,33.3,D
15.202,108.599,347.3,1,1,2021-09-01,0610,A,94,6.1NRT,297.8,47.9,D
16.27,107.648,316.6,1,1,2021-09-01,0610,A,45,6.1NRT,296.2,4.9,D
17.156,106.616,343.3,1.1,1,2021-09-01,0610,A,92,6.1NRT,296.1,49.3,D
17.154,106.606,358.3,1.1,1,2021-09-01,0610,A,99,6.1NRT,297.1,87.7,D
17.238,106.605,320.1,1.1,1,2021-09-01,0610,A,59,6.1NRT,297,11.1,D
17.91,106.24,314.8,1.1,1.1,2021-09-01,0610,A,70,6.1NRT,291,10.6,D
17.935,106.215,312.4,1.1,1.1,2021-09-01,0610,A,56,6.1NRT,282.1,11.3,D
18.362,103.649,313.5,1.6,1.2,2021-09-01,0610,A,0,6.1NRT,291.7,11.3,D
19.49,105.267,312.5,1.2,1.1,2021-09-01,0610,A,51,6.1NRT,284.9,11,D
20.391,106.527,318.3,1,1,2021-09-01,0610,A,46,6.1NRT,298.5,7.5,D
20.44,106.309,323.6,1.1,1,2021-09-01,0610,A,26,6.1NRT,299.1,11.6,D
20.736,106.248,318.9,1.1,1,2021-09-01,0610,A,69,6.1NRT,297.3,9.1,D
20.857,106.568,319.6,1,1,2021-09-01,0610,A,40,6.1NRT,296.3,8.1,D
20.856,106.558,323.9,1,1,2021-09-01,0610,A,74,6.1NRT,297.3,13.1,D
20.87,106.036,325.8,1.1,1,2021-09-01,0610,A,49,6.1NRT,299.9,12.7,D
20.95,106.027,329.6,1.1,1,2021-09-01,0610,A,84,6.1NRT,301,17.3,D
20.96,106.025,327.1,1.1,1,2021-09-01,0610,A,70,6.1NRT,300.8,13.8,D
20.969,106.024,327.3,1.1,1,2021-09-01,0610,A,64,6.1NRT,299.7,14.6,D
20.717,103.852,313.1,1.4,1.2,2021-09-01,0610,A,69,6.1NRT,293.3,12.8,D
21.222,105.991,324.3,1.1,1,2021-09-01,0610,A,26,6.1NRT,291.6,13.2,D
21.29,106.201,322.8,1.1,1,2021-09-01,0610,A,64,6.1NRT,300.2,11.3,D
21.309,103.424,327.3,1.4,1.2,2021-09-01,0610,A,83,6.1NRT,297.5,32.9,D
21.306,103.411,323.6,1.5,1.2,2021-09-01,0610,A,80,6.1NRT,296.9,25.3,D
21.44,103.59,308.8,1.4,1.2,2021-09-01,0610,A,42,6.1NRT,293.2,7.3,D
21.675,104.824,318,1.2,1.1,2021-09-01,0610,A,70,6.1NRT,296.4,9.8,D
21.674,104.813,314.9,1.2,1.1,2021-09-01,0610,A,60,6.1NRT,296.5,7,D
21.995,105.556,319.6,1.1,1,2021-09-01,0610,A,72,6.1NRT,296.2,12.2,D
21.993,105.481,315.2,1.1,1,2021-09-01,0610,A,64,6.1NRT,296.2,9.2,D
22.012,100.75,313.9,2.2,1.4,2021-09-01,0610,A,62,6.1NRT,294.2,19.5,D
23.32,107.527,322.9,1,1,2021-09-01,0610,A,58,6.1NRT,300.6,11.8,D
23.188,106.364,315.5,1,1,2021-09-01,0610,A,49,6.1NRT,298.9,6.1,D
23.264,106.374,321.7,1,1,2021-09-01,0610,A,62,6.1NRT,304.8,10.7,D
24.144,105.972,317.2,1,1,2021-09-01,0610,A,69,6.1NRT,299,7.9,D
24.284,106.235,321.6,1,1,2021-09-01,0610,A,34,6.1NRT,301.8,9.9,D
24.017,102.182,317.7,1.6,1.2,2021-09-01,0610,A,54,6.1NRT,301,18,D
24.572,104.751,313,1.1,1,2021-09-01,0610,A,62,6.1NRT,298.3,6.6,D
25.2,106.443,315.6,1,1,2021-09-01,0610,A,36,6.1NRT,299.4,6.7,D
24.924,104.334,313.2,1.1,1.1,2021-09-01,0610,A,43,6.1NRT,296.8,9,D
24.997,103.217,319.2,1.3,1.1,2021-09-01,0610,A,60,6.1NRT,301.4,12.6,D
25.297,104.876,317,1.1,1,2021-09-01,0610,A,47,6.1NRT,298.3,8.9,D
25.783,105.829,335.3,1,1,2021-09-01,0610,A,87,6.1NRT,297.2,30.1,D
25.782,105.819,324,1,1,2021-09-01,0610,A,78,6.1NRT,298.3,15.3,D
26.496,107.003,314.3,1,1,2021-09-01,0610,A,40,6.1NRT,297.3,6.3,D
26.067,103.783,311.9,1.2,1.1,2021-09-01,0610,A,39,6.1NRT,295.9,7.3,D
28.274,112.655,320.4,2,1.4,2021-09-01,0610,A,57,6.1NRT,298.8,21.8,D
28.518,112.126,319.2,1.9,1.3,2021-09-01,0610,A,40,6.1NRT,295.5,20.3,D
29.681,106.889,312.6,1,1,2021-09-01,0610,A,46,6.1NRT,287.6,7.1,D
29.901,106.466,316.5,1,1,2021-09-01,0610,A,48,6.1NRT,297.8,6.9,D
10.706,107.671,323.4,1.2,1.1,2021-09-01,0605,A,76,6.1NRT,294,16.7,D
10.705,107.661,328.4,1.2,1.1,2021-09-01,0605,A,81,6.1NRT,293.6,24.1,D
10.982,106.583,319.6,1.3,1.1,2021-09-01,0605,A,22,6.1NRT,294,12.4,D
11.117,106.598,322.7,1.3,1.1,2021-09-01,0605,A,23,6.1NRT,295.6,15.6,D
11.138,106.534,315.8,1.3,1.1,2021-09-01,0605,A,40,6.1NRT,291.2,12,D
12.644,108.81,319.7,1,1,2021-09-01,0605,A,36,6.1NRT,297,9.8,D
12.663,108.816,323.3,1,1,2021-09-01,0605,A,75,6.1NRT,297.4,13.4,D
12.653,108.752,313,1,1,2021-09-01,0605,A,48,6.1NRT,292.4,6.5,D
13.112,109.117,318.6,1,1,2021-09-01,0605,A,67,6.1NRT,294,9.8,D
13.139,109.113,315,1,1,2021-09-01,0605,A,55,6.1NRT,294.1,6.8,D
13.144,109.078,315.3,1,1,2021-09-01,0605,A,43,6.1NRT,292.6,8.7,D
13.176,108.979,315.9,1,1,2021-09-01,0605,A,59,6.1NRT,295.6,6.5,D
13.313,108.908,321.2,1,1,2021-09-01,0605,A,47,6.1NRT,300.8,11.1,D
13.383,109.075,319.7,1,1,2021-09-01,0605,A,68,6.1NRT,294.1,8.1,D
13.382,109.066,320.8,1,1,2021-09-01,0605,A,70,6.1NRT,294,9.2,D
13.389,109.056,348.6,1,1,2021-09-01,0605,A,94,6.1NRT,293.9,50.4,D
13.388,109.047,334,1,1,2021-09-01,0605,A,85,6.1NRT,292.6,25.9,D
13.473,109.131,333,1,1,2021-09-01,0605,A,84,6.1NRT,294.8,26.3,D
13.472,109.121,362.3,1,1,2021-09-01,0605,A,100,6.1NRT,297.2,86.7,D
13.56,109.027,321.3,1,1,2021-09-01,0605,A,71,6.1NRT,293.4,12.4,D
13.861,108.626,312.1,1,1,2021-09-01,0605,A,53,6.1NRT,286.1,5.8,D
46.196,124.66,311.2,1,1,2021-09-01,0440,A,46,6.1NRT,297.3,5.6,D
46.445,124.837,313.5,1,1,2021-09-01,0440,A,54,6.1NRT,298.8,5.8,D
46.283,123.601,310.1,1,1,2021-09-01,0440,A,48,6.1NRT,298.9,5.1,D
46.065,121.916,318.6,1.2,1.1,2021-09-01,0440,A,74,6.1NRT,298.5,12.6,D
46.762,123.514,307.7,1,1,2021-09-01,0440,A,48,6.1NRT,292.6,4.5,D
48.757,128.736,305.7,1.2,1.1,2021-09-01,0440,A,58,6.1NRT,294.4,5.3,D
49.235,126.337,311.9,1.1,1,2021-09-01,0440,A,69,6.1NRT,291.8,9.8,D
49.734,126.341,322.4,1.1,1,2021-09-01,0440,A,53,6.1NRT,296.4,16.9,D
49.745,126.354,318.5,1.1,1,2021-09-01,0440,A,50,6.1NRT,295.9,13.3,D
49.743,126.339,323.7,1.1,1,2021-09-01,0440,A,79,6.1NRT,296.9,18.9,D
49.751,126.345,309.8,1.1,1,2021-09-01,0440,A,66,6.1NRT,295.4,7.9,D
51.166,126.494,313.4,1.1,1.1,2021-09-01,0440,A,70,6.1NRT,297.5,9.6,D
55.688,108.295,307.8,2.4,1.5,2021-09-01,0440,A,66,6.1NRT,289.3,25.6,D
55.679,108.26,318.1,2.4,1.5,2021-09-01,0440,A,78,6.1NRT,290.1,54.3,D
55.696,108.284,308.6,2.4,1.5,2021-09-01,0440,A,28,6.1NRT,289.3,24.5,D
55.686,108.249,312.7,2.4,1.5,2021-09-01,0440,A,55,6.1NRT,290.5,35.2,D
58.084,112.142,300.4,1.4,1.2,2021-09-01,0440,A,15,6.1NRT,284.2,3.4,D
57.969,107.159,301.3,2.2,1.4,2021-09-01,0440,A,44,6.1NRT,289.1,11.7,D
57.981,107.148,301.5,2.2,1.4,2021-09-01,0440,A,47,6.1NRT,288.9,11.6,D
57.978,106.813,305.4,2.2,1.4,2021-09-01,0440,A,61,6.1NRT,290.5,20.5,D
57.969,106.778,302,2.2,1.5,2021-09-01,0440,A,50,6.1NRT,290.9,14,D
58.022,106.813,301.3,2.2,1.4,2021-09-01,0440,A,46,6.1NRT,289.2,13.2,D
58.029,106.84,301.1,2.2,1.4,2021-09-01,0440,A,42,6.1NRT,288.1,12.1,D
57.874,105.882,317.1,2.4,1.5,2021-09-01,0440,A,77,6.1NRT,288,58.1,D
57.869,105.884,318.5,2.4,1.5,2021-09-01,0440,A,79,6.1NRT,288.5,59.9,D
58.417,107.564,303,2,1.4,2021-09-01,0440,A,48,6.1NRT,288.7,12.4,D
58.444,107.614,302.4,2,1.4,2021-09-01,0440,A,39,6.1NRT,289.8,11.6,D
58.436,107.584,302.1,2,1.4,2021-09-01,0440,A,37,6.1NRT,289.3,11,D
58.446,107.605,304.4,2,1.4,2021-09-01,0440,A,34,6.1NRT,290.1,14.8,D
58.423,107.353,301.2,2.1,1.4,2021-09-01,0440,A,34,6.1NRT,288.4,10.7,D
58.294,105.67,304.9,2.4,1.5,2021-09-01,0440,A,28,6.1NRT,290.2,17.4,D
58.347,105.754,306.1,2.4,1.5,2021-09-01,0440,A,61,6.1NRT,287.9,23,D
58.337,105.718,317.4,2.4,1.5,2021-09-01,0440,A,78,6.1NRT,291.1,52.5,D
58.343,105.751,312.1,2.4,1.5,2021-09-01,0440,A,57,6.1NRT,288.5,34.9,D
58.333,105.715,314.1,2.4,1.5,2021-09-01,0440,A,61,6.1NRT,291.4,40.7,D
58.55,106.128,330.4,2.3,1.5,2021-09-01,0440,A,45,6.1NRT,295.3,79.3,D
58.636,106.127,324.9,2.2,1.4,2021-09-01,0440,A,83,6.1NRT,290.8,66.3,D
58.589,105.953,310.9,2.3,1.5,2021-09-01,0440,A,53,6.1NRT,290.2,28.1,D
59.735,110.541,303.1,1.4,1.2,2021-09-01,0440,A,49,6.1NRT,291.1,7.7,D
59.729,110.539,302.2,1.4,1.2,2021-09-01,0440,A,33,6.1NRT,291.5,7.1,D
58.712,106.087,326.8,2.2,1.4,2021-09-01,0440,A,71,6.1NRT,289.8,71.2,D
58.676,105.63,322.9,2.3,1.5,2021-09-01,0440,A,70,6.1NRT,290.1,62.3,D
58.812,106.027,326.4,2.2,1.4,2021-09-01,0440,A,84,6.1NRT,285.9,75.8,D
58.771,105.76,322.8,2.3,1.5,2021-09-01,0440,A,42,6.1NRT,290.4,49.6,D
58.761,105.724,337.4,2.3,1.5,2021-09-01,0440,A,90,6.1NRT,294,113.9,D
58.768,105.756,326.5,2.3,1.5,2021-09-01,0440,A,68,6.1NRT,291.2,63.2,D
58.758,105.72,335.1,2.3,1.5,2021-09-01,0440,A,83,6.1NRT,294.7,102.5,D
59.693,109.389,335.7,1.6,1.2,2021-09-01,0440,A,90,6.1NRT,289.8,71.7,D
59.687,109.363,314.8,1.6,1.2,2021-09-01,0440,A,75,6.1NRT,290.4,25.7,D
59.121,106.872,303.8,2,1.4,2021-09-01,0440,A,46,6.1NRT,288.9,10.4,D
59.088,106.745,310.9,2,1.4,2021-09-01,0440,A,50,6.1NRT,291.1,23.3,D
59.105,106.648,305.8,2.1,1.4,2021-09-01,0440,A,42,6.1NRT,289.6,16.3,D
59.106,106.644,303.8,2.1,1.4,2021-09-01,0440,A,40,6.1NRT,289.4,13.8,D
59.25,107.093,304.2,2,1.4,2021-09-01,0440,A,45,6.1NRT,286.7,15.1,D
59.242,107.062,305.2,2,1.4,2021-09-01,0440,A,54,6.1NRT,289.7,17.4,D
59.178,106.811,312.8,2,1.4,2021-09-01,0440,A,64,6.1NRT,290.6,28.2,D
59.169,106.779,326.9,2,1.4,2021-09-01,0440,A,85,6.1NRT,292.6,66.3,D
59.755,108.855,318.1,1.6,1.3,2021-09-01,0440,A,68,6.1NRT,285,29.5,D
59.754,108.849,325.5,1.6,1.3,2021-09-01,0440,A,73,6.1NRT,286.4,47.9,D
59.748,108.822,308.6,1.6,1.3,2021-09-01,0440,A,60,6.1NRT,289.4,17.7,D
59.764,108.839,328.7,1.6,1.3,2021-09-01,0440,A,75,6.1NRT,288.1,55.4,D
59.758,108.813,325.8,1.6,1.3,2021-09-01,0440,A,84,6.1NRT,292,48.8,D
59.631,108.065,303.2,1.7,1.3,2021-09-01,0440,A,34,6.1NRT,287.3,10.9,D
58.718,104.31,309.9,2.6,1.5,2021-09-01,0440,A,69,6.1NRT,278.1,48,D
60.914,112.143,308.1,1.2,1.1,2021-09-01,0440,A,57,6.1NRT,287.8,10.2,D
61.345,112.823,315.4,1.1,1.1,2021-09-01,0440,A,76,6.1NRT,290.1,15.1,D
61.341,112.803,356.3,1.1,1.1,2021-09-01,0440,A,98,6.1NRT,297.4,90.9,D
61.35,112.796,306.9,1.1,1.1,2021-09-01,0440,A,43,6.1NRT,288.8,7.5,D
60.098,106.574,342.5,1.9,1.3,2021-09-01,0440,A,62,6.1NRT,291.2,104.6,D
60.044,106.358,312.9,1.9,1.4,2021-09-01,0440,A,57,6.1NRT,287.1,29.3,D
61.539,113.152,307.4,1.1,1,2021-09-01,0440,A,61,6.1NRT,285.1,9.3,D
60.102,106.567,337.1,1.9,1.3,2021-09-01,0440,A,59,6.1NRT,290.8,83,D
60.047,106.352,306,1.9,1.4,2021-09-01,0440,A,21,6.1NRT,287.3,17.7,D
60.127,106.503,323.9,1.9,1.3,2021-09-01,0440,A,80,6.1NRT,290.9,51.8,D
60.094,106.105,302.7,2,1.4,2021-09-01,0440,A,32,6.1NRT,284.9,14.6,D
60.097,106.094,309.5,2,1.4,2021-09-01,0440,A,69,6.1NRT,286.5,27.2,D
60.551,107.241,304.7,1.7,1.3,2021-09-01,0440,A,44,6.1NRT,288.3,13.8,D
60.561,107.23,305.5,1.7,1.3,2021-09-01,0440,A,43,6.1NRT,288.8,14.1,D
60.589,107.194,301.7,1.7,1.3,2021-09-01,0440,A,34,6.1NRT,288.5,9.8,D
59.192,102.036,322.7,3,1.6,2021-09-01,0440,A,82,6.1NRT,283,108.4,D
59.177,101.989,307.4,3,1.6,2021-09-01,0440,A,65,6.1NRT,283.6,46.3,D
60.564,106.932,389.7,1.8,1.3,2021-09-01,0440,A,82,6.1NRT,296,450.8,D
60.712,107.489,321.1,1.7,1.3,2021-09-01,0440,A,71,6.1NRT,285.5,36,D
60.575,106.921,334.8,1.8,1.3,2021-09-01,0440,A,84,6.1NRT,288.3,77.7,D
60.568,106.892,315.7,1.8,1.3,2021-09-01,0440,A,66,6.1NRT,291.8,28.2,D
60.729,106.638,301.4,1.8,1.3,2021-09-01,0440,A,38,6.1NRT,287,10.3,D
60.722,106.608,303.1,1.8,1.3,2021-09-01,0440,A,50,6.1NRT,288.9,12.7,D
60.72,106.387,312.7,1.8,1.3,2021-09-01,0440,A,73,6.1NRT,289.2,28.2,D
60.429,96.515,324.9,2.8,1.6,2021-09-01,0605,T,0,6.1NRT,276.8,113.8,D
57.945,60.03,300,3.9,1.8,2021-09-01,0605,T,8,6.1NRT,286.9,29.7,D
57.94,60.091,300.4,3.8,1.8,2021-09-01,0605,T,32,6.1NRT,287.4,32.9,D
50.193,73.249,318,1,1,2021-09-01,0605,T,57,6.1NRT,289.6,12,D
50.191,73.263,315.6,1,1,2021-09-01,0605,T,67,6.1NRT,286.5,10.6,D
47.43,83.272,314.5,2.4,1.5,2021-09-01,0610,T,58,6.1NRT,295.9,23.7,D
47.422,83.303,312.5,2.4,1.5,2021-09-01,0610,T,32,6.1NRT,294.9,19.6,D
47.393,83.247,312.3,2.4,1.5,2021-09-01,0610,T,51,6.1NRT,295,19.4,D
46.835,74.945,318,1.1,1,2021-09-01,0610,T,33,6.1NRT,303.7,5.7,D
40.861,69.537,326.6,1,1,2021-09-01,0610,T,66,6.1NRT,309.7,9.3,D
35.946,63.335,337.4,1.6,1.3,2021-09-01,0610,T,78,6.1NRT,322.7,26.7,D
35.893,63.29,340.3,1.6,1.3,2021-09-01,0610,T,82,6.1NRT,323.1,36.2,D
35.883,63.282,338,1.6,1.3,2021-09-01,0610,T,79,6.1NRT,322.3,26.2,D
